DT-Index;Datum;Zeit;Quotation [Euro/MWh]
19.12.2021 08:45:00;19.12.2021;08:45:00;47,246
19.12.2021 09:00:00;19.12.2021;09:00:00;51,741
19.12.2021 09:15:00;19.12.2021;09:15:00;48,825
19.12.2021 09:30:00;19.12.2021;09:30:00;51,370
19.12.2021 09:45:00;19.12.2021;09:45:00;49,936
19.12.2021 10:00:00;19.12.2021;10:00:00;52,510
19.12.2021 10:15:00;19.12.2021;10:15:00;48,253
19.12.2021 10:30:00;19.12.2021;10:30:00;50,221
19.12.2021 10:45:00;19.12.2021;10:45:00;53,314
19.12.2021 11:00:00;19.12.2021;11:00:00;58,381
19.12.2021 11:15:00;19.12.2021;11:15:00;43,189
19.12.2021 11:30:00;19.12.2021;11:30:00;57,923
19.12.2021 11:45:00;19.12.2021;11:45:00;60,945
19.12.2021 12:00:00;19.12.2021;12:00:00;57,630
19.12.2021 12:15:00;19.12.2021;12:15:00;66,427
19.12.2021 12:30:00;19.12.2021;12:30:00;56,271
19.12.2021 12:45:00;19.12.2021;12:45:00;53,730
19.12.2021 13:00:00;19.12.2021;13:00:00;43,252
19.12.2021 13:15:00;19.12.2021;13:15:00;57,250
19.12.2021 13:30:00;19.12.2021;13:30:00;49,312
19.12.2021 13:45:00;19.12.2021;13:45:00;46,506
19.12.2021 14:00:00;19.12.2021;14:00:00;43,527
19.12.2021 14:15:00;19.12.2021;14:15:00;40,624
19.12.2021 14:30:00;19.12.2021;14:30:00;44,654
19.12.2021 14:45:00;19.12.2021;14:45:00;48,907
19.12.2021 15:00:00;19.12.2021;15:00:00;56,408
19.12.2021 15:15:00;19.12.2021;15:15:00;39,238
19.12.2021 15:30:00;19.12.2021;15:30:00;49,816
19.12.2021 15:45:00;19.12.2021;15:45:00;57,657
19.12.2021 16:00:00;19.12.2021;16:00:00;65,714
19.12.2021 16:15:00;19.12.2021;16:15:00;38,911
19.12.2021 16:30:00;19.12.2021;16:30:00;51,451
19.12.2021 16:45:00;19.12.2021;16:45:00;64,378
19.12.2021 17:00:00;19.12.2021;17:00:00;79,231
19.12.2021 17:15:00;19.12.2021;17:15:00;50,508
19.12.2021 17:30:00;19.12.2021;17:30:00;65,659
19.12.2021 17:45:00;19.12.2021;17:45:00;77,983
19.12.2021 18:00:00;19.12.2021;18:00:00;89,507
19.12.2021 18:15:00;19.12.2021;18:15:00;75,222
19.12.2021 18:30:00;19.12.2021;18:30:00;76,876
19.12.2021 18:45:00;19.12.2021;18:45:00;77,158
19.12.2021 19:00:00;19.12.2021;19:00:00;70,752
19.12.2021 19:15:00;19.12.2021;19:15:00;86,570
19.12.2021 19:30:00;19.12.2021;19:30:00;76,176
19.12.2021 19:45:00;19.12.2021;19:45:00;66,249
19.12.2021 20:00:00;19.12.2021;20:00:00;58,701
19.12.2021 20:15:00;19.12.2021;20:15:00;83,109
19.12.2021 20:30:00;19.12.2021;20:30:00;70,466
19.12.2021 20:45:00;19.12.2021;20:45:00;59,342
19.12.2021 21:00:00;19.12.2021;21:00:00;48,487
19.12.2021 21:15:00;19.12.2021;21:15:00;68,813
19.12.2021 21:30:00;19.12.2021;21:30:00;61,238
19.12.2021 21:45:00;19.12.2021;21:45:00;54,025
19.12.2021 22:00:00;19.12.2021;22:00:00;56,168
19.12.2021 22:15:00;19.12.2021;22:15:00;72,558
19.12.2021 22:30:00;19.12.2021;22:30:00;65,383
19.12.2021 22:45:00;19.12.2021;22:45:00;59,978
19.12.2021 23:00:00;19.12.2021;23:00:00;43,241
19.12.2021 23:15:00;19.12.2021;23:15:00;73,364
19.12.2021 23:30:00;19.12.2021;23:30:00;59,489
19.12.2021 23:45:00;19.12.2021;23:45:00;48,963
20.12.2021 00:00:00;20.12.2021;00:00:00;30,210
20.12.2021 00:15:00;20.12.2021;00:15:00;65,340
20.12.2021 00:30:00;20.12.2021;00:30:00;55,028
20.12.2021 00:45:00;20.12.2021;00:45:00;44,761
20.12.2021 01:00:00;20.12.2021;01:00:00;38,851
20.12.2021 01:15:00;20.12.2021;01:15:00;56,823
20.12.2021 01:30:00;20.12.2021;01:30:00;47,823
20.12.2021 01:45:00;20.12.2021;01:45:00;45,493
20.12.2021 02:00:00;20.12.2021;02:00:00;41,076
20.12.2021 02:15:00;20.12.2021;02:15:00;47,911
20.12.2021 02:30:00;20.12.2021;02:30:00;44,414
20.12.2021 02:45:00;20.12.2021;02:45:00;44,811
20.12.2021 03:00:00;20.12.2021;03:00:00;44,954
20.12.2021 03:15:00;20.12.2021;03:15:00;38,960
20.12.2021 03:30:00;20.12.2021;03:30:00;41,664
20.12.2021 03:45:00;20.12.2021;03:45:00;44,222
20.12.2021 04:00:00;20.12.2021;04:00:00;48,445
20.12.2021 04:15:00;20.12.2021;04:15:00;33,801
20.12.2021 04:30:00;20.12.2021;04:30:00;40,147
20.12.2021 04:45:00;20.12.2021;04:45:00;46,161
20.12.2021 05:00:00;20.12.2021;05:00:00;55,962
20.12.2021 05:15:00;20.12.2021;05:15:00;37,449
20.12.2021 05:30:00;20.12.2021;05:30:00;40,564
20.12.2021 05:45:00;20.12.2021;05:45:00;50,497
20.12.2021 06:00:00;20.12.2021;06:00:00;67,236
20.12.2021 06:15:00;20.12.2021;06:15:00;39,282
20.12.2021 06:30:00;20.12.2021;06:30:00;65,583
20.12.2021 06:45:00;20.12.2021;06:45:00;79,706
20.12.2021 07:00:00;20.12.2021;07:00:00;98,926
20.12.2021 07:15:00;20.12.2021;07:15:00;65,469
20.12.2021 07:30:00;20.12.2021;07:30:00;85,179
20.12.2021 07:45:00;20.12.2021;07:45:00;92,034
20.12.2021 08:00:00;20.12.2021;08:00:00;97,805
20.12.2021 08:15:00;20.12.2021;08:15:00;93,517
20.12.2021 08:30:00;20.12.2021;08:30:00;94,155
20.12.2021 08:45:00;20.12.2021;08:45:00;92,235
20.12.2021 09:00:00;20.12.2021;09:00:00;83,101
20.12.2021 09:15:00;20.12.2021;09:15:00;92,964
20.12.2021 09:30:00;20.12.2021;09:30:00;85,774
20.12.2021 09:45:00;20.12.2021;09:45:00;82,376
20.12.2021 10:00:00;20.12.2021;10:00:00;76,573
20.12.2021 10:15:00;20.12.2021;10:15:00;85,050
20.12.2021 10:30:00;20.12.2021;10:30:00;79,945
20.12.2021 10:45:00;20.12.2021;10:45:00;77,756
20.12.2021 11:00:00;20.12.2021;11:00:00;76,421
20.12.2021 11:15:00;20.12.2021;11:15:00;76,304
20.12.2021 11:30:00;20.12.2021;11:30:00;78,633
20.12.2021 11:45:00;20.12.2021;11:45:00;78,706
20.12.2021 12:00:00;20.12.2021;12:00:00;76,001
20.12.2021 12:15:00;20.12.2021;12:15:00;78,685
20.12.2021 12:30:00;20.12.2021;12:30:00;73,054
20.12.2021 12:45:00;20.12.2021;12:45:00;73,246
20.12.2021 13:00:00;20.12.2021;13:00:00;71,196
20.12.2021 13:15:00;20.12.2021;13:15:00;78,216
20.12.2021 13:30:00;20.12.2021;13:30:00;75,984
20.12.2021 13:45:00;20.12.2021;13:45:00;72,485
20.12.2021 14:00:00;20.12.2021;14:00:00;65,722
20.12.2021 14:15:00;20.12.2021;14:15:00;62,962
20.12.2021 14:30:00;20.12.2021;14:30:00;70,087
20.12.2021 14:45:00;20.12.2021;14:45:00;76,811
20.12.2021 15:00:00;20.12.2021;15:00:00;82,935
20.12.2021 15:15:00;20.12.2021;15:15:00;68,145
20.12.2021 15:30:00;20.12.2021;15:30:00;75,709
20.12.2021 15:45:00;20.12.2021;15:45:00;79,271
20.12.2021 16:00:00;20.12.2021;16:00:00;82,962
20.12.2021 16:15:00;20.12.2021;16:15:00;66,993
20.12.2021 16:30:00;20.12.2021;16:30:00;73,867
20.12.2021 16:45:00;20.12.2021;16:45:00;81,153
20.12.2021 17:00:00;20.12.2021;17:00:00;92,520
20.12.2021 17:15:00;20.12.2021;17:15:00;72,333
20.12.2021 17:30:00;20.12.2021;17:30:00;85,685
20.12.2021 17:45:00;20.12.2021;17:45:00;93,213
20.12.2021 18:00:00;20.12.2021;18:00:00;101,957
20.12.2021 18:15:00;20.12.2021;18:15:00;96,492
20.12.2021 18:30:00;20.12.2021;18:30:00;89,924
20.12.2021 18:45:00;20.12.2021;18:45:00;94,701
20.12.2021 19:00:00;20.12.2021;19:00:00;90,989
20.12.2021 19:15:00;20.12.2021;19:15:00;109,680
20.12.2021 19:30:00;20.12.2021;19:30:00;88,023
20.12.2021 19:45:00;20.12.2021;19:45:00;81,078
20.12.2021 20:00:00;20.12.2021;20:00:00;69,417
20.12.2021 20:15:00;20.12.2021;20:15:00;100,902
20.12.2021 20:30:00;20.12.2021;20:30:00;80,624
20.12.2021 20:45:00;20.12.2021;20:45:00;67,854
20.12.2021 21:00:00;20.12.2021;21:00:00;48,471
20.12.2021 21:15:00;20.12.2021;21:15:00;86,616
20.12.2021 21:30:00;20.12.2021;21:30:00;74,151
20.12.2021 21:45:00;20.12.2021;21:45:00;62,203
20.12.2021 22:00:00;20.12.2021;22:00:00;46,555
20.12.2021 22:15:00;20.12.2021;22:15:00;87,132
20.12.2021 22:30:00;20.12.2021;22:30:00;75,608
20.12.2021 22:45:00;20.12.2021;22:45:00;59,189
20.12.2021 23:00:00;20.12.2021;23:00:00;39,425
20.12.2021 23:15:00;20.12.2021;23:15:00;79,932
20.12.2021 23:30:00;20.12.2021;23:30:00;66,199
20.12.2021 23:45:00;20.12.2021;23:45:00;52,689
21.12.2021 00:00:00;21.12.2021;00:00:00;33,724
21.12.2021 00:15:00;21.12.2021;00:15:00;72,094
21.12.2021 00:30:00;21.12.2021;00:30:00;60,704
21.12.2021 00:45:00;21.12.2021;00:45:00;51,857
21.12.2021 01:00:00;21.12.2021;01:00:00;40,982
21.12.2021 01:15:00;21.12.2021;01:15:00;64,361
21.12.2021 01:30:00;21.12.2021;01:30:00;55,902
21.12.2021 01:45:00;21.12.2021;01:45:00;50,053
21.12.2021 02:00:00;21.12.2021;02:00:00;44,432
21.12.2021 02:15:00;21.12.2021;02:15:00;52,556
21.12.2021 02:30:00;21.12.2021;02:30:00;47,726
21.12.2021 02:45:00;21.12.2021;02:45:00;50,233
21.12.2021 03:00:00;21.12.2021;03:00:00;52,011
21.12.2021 03:15:00;21.12.2021;03:15:00;43,344
21.12.2021 03:30:00;21.12.2021;03:30:00;45,491
21.12.2021 03:45:00;21.12.2021;03:45:00;48,971
21.12.2021 04:00:00;21.12.2021;04:00:00;53,973
21.12.2021 04:15:00;21.12.2021;04:15:00;38,322
21.12.2021 04:30:00;21.12.2021;04:30:00;46,461
21.12.2021 04:45:00;21.12.2021;04:45:00;54,591
21.12.2021 05:00:00;21.12.2021;05:00:00;58,194
21.12.2021 05:15:00;21.12.2021;05:15:00;44,851
21.12.2021 05:30:00;21.12.2021;05:30:00;48,255
21.12.2021 05:45:00;21.12.2021;05:45:00;59,312
21.12.2021 06:00:00;21.12.2021;06:00:00;70,230
21.12.2021 06:15:00;21.12.2021;06:15:00;36,837
21.12.2021 06:30:00;21.12.2021;06:30:00;59,938
21.12.2021 06:45:00;21.12.2021;06:45:00;80,739
21.12.2021 07:00:00;21.12.2021;07:00:00;104,712
21.12.2021 07:15:00;21.12.2021;07:15:00;62,103
21.12.2021 07:30:00;21.12.2021;07:30:00;83,212
21.12.2021 07:45:00;21.12.2021;07:45:00;94,104
21.12.2021 08:00:00;21.12.2021;08:00:00;104,032
21.12.2021 08:15:00;21.12.2021;08:15:00;91,445
21.12.2021 08:30:00;21.12.2021;08:30:00;94,854
21.12.2021 08:45:00;21.12.2021;08:45:00;95,329
21.12.2021 09:00:00;21.12.2021;09:00:00;87,869
21.12.2021 09:15:00;21.12.2021;09:15:00;94,820
21.12.2021 09:30:00;21.12.2021;09:30:00;89,862
21.12.2021 09:45:00;21.12.2021;09:45:00;87,589
21.12.2021 10:00:00;21.12.2021;10:00:00;82,244
21.12.2021 10:15:00;21.12.2021;10:15:00;89,768
21.12.2021 10:30:00;21.12.2021;10:30:00;82,901
21.12.2021 10:45:00;21.12.2021;10:45:00;80,022
21.12.2021 11:00:00;21.12.2021;11:00:00;80,142
21.12.2021 11:15:00;21.12.2021;11:15:00;79,631
21.12.2021 11:30:00;21.12.2021;11:30:00;83,462
21.12.2021 11:45:00;21.12.2021;11:45:00;83,688
21.12.2021 12:00:00;21.12.2021;12:00:00;79,906
21.12.2021 12:15:00;21.12.2021;12:15:00;83,817
21.12.2021 12:30:00;21.12.2021;12:30:00;77,637
21.12.2021 12:45:00;21.12.2021;12:45:00;77,378
21.12.2021 13:00:00;21.12.2021;13:00:00;74,620
21.12.2021 13:15:00;21.12.2021;13:15:00;84,597
21.12.2021 13:30:00;21.12.2021;13:30:00;80,374
21.12.2021 13:45:00;21.12.2021;13:45:00;76,225
21.12.2021 14:00:00;21.12.2021;14:00:00;67,641
21.12.2021 14:15:00;21.12.2021;14:15:00;67,599
21.12.2021 14:30:00;21.12.2021;14:30:00;75,728
21.12.2021 14:45:00;21.12.2021;14:45:00;80,138
21.12.2021 15:00:00;21.12.2021;15:00:00;84,829
21.12.2021 15:15:00;21.12.2021;15:15:00;72,187
21.12.2021 15:30:00;21.12.2021;15:30:00;79,587
21.12.2021 15:45:00;21.12.2021;15:45:00;82,516
21.12.2021 16:00:00;21.12.2021;16:00:00;83,609
21.12.2021 16:15:00;21.12.2021;16:15:00;69,601
21.12.2021 16:30:00;21.12.2021;16:30:00;78,065
21.12.2021 16:45:00;21.12.2021;16:45:00;84,539
21.12.2021 17:00:00;21.12.2021;17:00:00;100,398
21.12.2021 17:15:00;21.12.2021;17:15:00;76,638
21.12.2021 17:30:00;21.12.2021;17:30:00;91,713
21.12.2021 17:45:00;21.12.2021;17:45:00;99,943
21.12.2021 18:00:00;21.12.2021;18:00:00;108,984
21.12.2021 18:15:00;21.12.2021;18:15:00;100,336
21.12.2021 18:30:00;21.12.2021;18:30:00;91,474
21.12.2021 18:45:00;21.12.2021;18:45:00;93,860
21.12.2021 19:00:00;21.12.2021;19:00:00;89,361
21.12.2021 19:15:00;21.12.2021;19:15:00;114,546
21.12.2021 19:30:00;21.12.2021;19:30:00;89,566
21.12.2021 19:45:00;21.12.2021;19:45:00;78,480
21.12.2021 20:00:00;21.12.2021;20:00:00;65,687
21.12.2021 20:15:00;21.12.2021;20:15:00;109,310
21.12.2021 20:30:00;21.12.2021;20:30:00;83,343
21.12.2021 20:45:00;21.12.2021;20:45:00;66,369
21.12.2021 21:00:00;21.12.2021;21:00:00;50,545
21.12.2021 21:15:00;21.12.2021;21:15:00;88,028
21.12.2021 21:30:00;21.12.2021;21:30:00;75,408
21.12.2021 21:45:00;21.12.2021;21:45:00;61,134
21.12.2021 22:00:00;21.12.2021;22:00:00;46,384
21.12.2021 22:15:00;21.12.2021;22:15:00;86,813
21.12.2021 22:30:00;21.12.2021;22:30:00;72,955
21.12.2021 22:45:00;21.12.2021;22:45:00;60,338
21.12.2021 23:00:00;21.12.2021;23:00:00;43,583
21.12.2021 23:15:00;21.12.2021;23:15:00;81,530
21.12.2021 23:30:00;21.12.2021;23:30:00;66,834
21.12.2021 23:45:00;21.12.2021;23:45:00;51,359
22.12.2021 00:00:00;22.12.2021;00:00:00;30,742
22.12.2021 00:15:00;22.12.2021;00:15:00;72,094
22.12.2021 00:30:00;22.12.2021;00:30:00;60,704
22.12.2021 00:45:00;22.12.2021;00:45:00;51,857
22.12.2021 01:00:00;22.12.2021;01:00:00;40,982
22.12.2021 01:15:00;22.12.2021;01:15:00;64,361
22.12.2021 01:30:00;22.12.2021;01:30:00;55,902
22.12.2021 01:45:00;22.12.2021;01:45:00;50,053
22.12.2021 02:00:00;22.12.2021;02:00:00;44,432
22.12.2021 02:15:00;22.12.2021;02:15:00;52,556
22.12.2021 02:30:00;22.12.2021;02:30:00;47,726
22.12.2021 02:45:00;22.12.2021;02:45:00;50,233
22.12.2021 03:00:00;22.12.2021;03:00:00;52,011
22.12.2021 03:15:00;22.12.2021;03:15:00;43,344
22.12.2021 03:30:00;22.12.2021;03:30:00;45,491
22.12.2021 03:45:00;22.12.2021;03:45:00;48,971
22.12.2021 04:00:00;22.12.2021;04:00:00;53,973
22.12.2021 04:15:00;22.12.2021;04:15:00;38,322
22.12.2021 04:30:00;22.12.2021;04:30:00;46,461
22.12.2021 04:45:00;22.12.2021;04:45:00;54,591
22.12.2021 05:00:00;22.12.2021;05:00:00;58,194
22.12.2021 05:15:00;22.12.2021;05:15:00;44,851
22.12.2021 05:30:00;22.12.2021;05:30:00;48,255
22.12.2021 05:45:00;22.12.2021;05:45:00;59,312
22.12.2021 06:00:00;22.12.2021;06:00:00;70,230
22.12.2021 06:15:00;22.12.2021;06:15:00;36,837
22.12.2021 06:30:00;22.12.2021;06:30:00;59,938
22.12.2021 06:45:00;22.12.2021;06:45:00;80,739
22.12.2021 07:00:00;22.12.2021;07:00:00;104,712
22.12.2021 07:15:00;22.12.2021;07:15:00;62,103
22.12.2021 07:30:00;22.12.2021;07:30:00;83,212
22.12.2021 07:45:00;22.12.2021;07:45:00;94,104
22.12.2021 08:00:00;22.12.2021;08:00:00;104,032
22.12.2021 08:15:00;22.12.2021;08:15:00;91,445
22.12.2021 08:30:00;22.12.2021;08:30:00;94,854
22.12.2021 08:45:00;22.12.2021;08:45:00;95,329
22.12.2021 09:00:00;22.12.2021;09:00:00;87,869
22.12.2021 09:15:00;22.12.2021;09:15:00;94,820
22.12.2021 09:30:00;22.12.2021;09:30:00;89,862
22.12.2021 09:45:00;22.12.2021;09:45:00;87,589
22.12.2021 10:00:00;22.12.2021;10:00:00;82,244
22.12.2021 10:15:00;22.12.2021;10:15:00;89,768
22.12.2021 10:30:00;22.12.2021;10:30:00;82,901
22.12.2021 10:45:00;22.12.2021;10:45:00;80,022
22.12.2021 11:00:00;22.12.2021;11:00:00;80,142
22.12.2021 11:15:00;22.12.2021;11:15:00;79,631
22.12.2021 11:30:00;22.12.2021;11:30:00;83,462
22.12.2021 11:45:00;22.12.2021;11:45:00;83,688
22.12.2021 12:00:00;22.12.2021;12:00:00;79,906
22.12.2021 12:15:00;22.12.2021;12:15:00;83,817
22.12.2021 12:30:00;22.12.2021;12:30:00;77,637
22.12.2021 12:45:00;22.12.2021;12:45:00;77,378
22.12.2021 13:00:00;22.12.2021;13:00:00;74,620
22.12.2021 13:15:00;22.12.2021;13:15:00;84,597
22.12.2021 13:30:00;22.12.2021;13:30:00;80,374
22.12.2021 13:45:00;22.12.2021;13:45:00;76,225
22.12.2021 14:00:00;22.12.2021;14:00:00;67,641
22.12.2021 14:15:00;22.12.2021;14:15:00;67,599
22.12.2021 14:30:00;22.12.2021;14:30:00;75,728
22.12.2021 14:45:00;22.12.2021;14:45:00;80,138
22.12.2021 15:00:00;22.12.2021;15:00:00;84,829
22.12.2021 15:15:00;22.12.2021;15:15:00;72,187
22.12.2021 15:30:00;22.12.2021;15:30:00;79,587
22.12.2021 15:45:00;22.12.2021;15:45:00;82,516
22.12.2021 16:00:00;22.12.2021;16:00:00;83,609
22.12.2021 16:15:00;22.12.2021;16:15:00;69,601
22.12.2021 16:30:00;22.12.2021;16:30:00;78,065
22.12.2021 16:45:00;22.12.2021;16:45:00;84,539
22.12.2021 17:00:00;22.12.2021;17:00:00;100,398
22.12.2021 17:15:00;22.12.2021;17:15:00;76,638
22.12.2021 17:30:00;22.12.2021;17:30:00;91,713
22.12.2021 17:45:00;22.12.2021;17:45:00;99,943
22.12.2021 18:00:00;22.12.2021;18:00:00;108,984
22.12.2021 18:15:00;22.12.2021;18:15:00;100,336
22.12.2021 18:30:00;22.12.2021;18:30:00;91,474
22.12.2021 18:45:00;22.12.2021;18:45:00;93,860
22.12.2021 19:00:00;22.12.2021;19:00:00;89,361
22.12.2021 19:15:00;22.12.2021;19:15:00;114,546
22.12.2021 19:30:00;22.12.2021;19:30:00;89,566
22.12.2021 19:45:00;22.12.2021;19:45:00;78,480
22.12.2021 20:00:00;22.12.2021;20:00:00;65,687
22.12.2021 20:15:00;22.12.2021;20:15:00;109,310
22.12.2021 20:30:00;22.12.2021;20:30:00;83,343
22.12.2021 20:45:00;22.12.2021;20:45:00;66,369
22.12.2021 21:00:00;22.12.2021;21:00:00;50,545
22.12.2021 21:15:00;22.12.2021;21:15:00;88,028
22.12.2021 21:30:00;22.12.2021;21:30:00;75,408
22.12.2021 21:45:00;22.12.2021;21:45:00;61,134
22.12.2021 22:00:00;22.12.2021;22:00:00;46,384
22.12.2021 22:15:00;22.12.2021;22:15:00;86,813
22.12.2021 22:30:00;22.12.2021;22:30:00;72,955
22.12.2021 22:45:00;22.12.2021;22:45:00;60,338
22.12.2021 23:00:00;22.12.2021;23:00:00;43,583
22.12.2021 23:15:00;22.12.2021;23:15:00;81,530
22.12.2021 23:30:00;22.12.2021;23:30:00;66,834
22.12.2021 23:45:00;22.12.2021;23:45:00;51,359
23.12.2021 00:00:00;23.12.2021;00:00:00;30,742
23.12.2021 00:15:00;23.12.2021;00:15:00;72,094
23.12.2021 00:30:00;23.12.2021;00:30:00;60,704
23.12.2021 00:45:00;23.12.2021;00:45:00;51,857
23.12.2021 01:00:00;23.12.2021;01:00:00;40,982
23.12.2021 01:15:00;23.12.2021;01:15:00;64,361
23.12.2021 01:30:00;23.12.2021;01:30:00;55,902
23.12.2021 01:45:00;23.12.2021;01:45:00;50,053
23.12.2021 02:00:00;23.12.2021;02:00:00;44,432
23.12.2021 02:15:00;23.12.2021;02:15:00;52,556
23.12.2021 02:30:00;23.12.2021;02:30:00;47,726
23.12.2021 02:45:00;23.12.2021;02:45:00;50,233
23.12.2021 03:00:00;23.12.2021;03:00:00;52,011
23.12.2021 03:15:00;23.12.2021;03:15:00;43,344
23.12.2021 03:30:00;23.12.2021;03:30:00;45,491
23.12.2021 03:45:00;23.12.2021;03:45:00;48,971
23.12.2021 04:00:00;23.12.2021;04:00:00;53,973
23.12.2021 04:15:00;23.12.2021;04:15:00;38,322
23.12.2021 04:30:00;23.12.2021;04:30:00;46,461
23.12.2021 04:45:00;23.12.2021;04:45:00;54,591
23.12.2021 05:00:00;23.12.2021;05:00:00;58,194
23.12.2021 05:15:00;23.12.2021;05:15:00;44,851
23.12.2021 05:30:00;23.12.2021;05:30:00;48,255
23.12.2021 05:45:00;23.12.2021;05:45:00;59,312
23.12.2021 06:00:00;23.12.2021;06:00:00;70,230
23.12.2021 06:15:00;23.12.2021;06:15:00;36,837
23.12.2021 06:30:00;23.12.2021;06:30:00;59,938
23.12.2021 06:45:00;23.12.2021;06:45:00;80,739
23.12.2021 07:00:00;23.12.2021;07:00:00;104,712
23.12.2021 07:15:00;23.12.2021;07:15:00;62,103
23.12.2021 07:30:00;23.12.2021;07:30:00;83,212
23.12.2021 07:45:00;23.12.2021;07:45:00;94,104
23.12.2021 08:00:00;23.12.2021;08:00:00;104,032
23.12.2021 08:15:00;23.12.2021;08:15:00;91,445
23.12.2021 08:30:00;23.12.2021;08:30:00;94,854
23.12.2021 08:45:00;23.12.2021;08:45:00;95,329
23.12.2021 09:00:00;23.12.2021;09:00:00;87,869
23.12.2021 09:15:00;23.12.2021;09:15:00;94,820
23.12.2021 09:30:00;23.12.2021;09:30:00;89,862
23.12.2021 09:45:00;23.12.2021;09:45:00;87,589
23.12.2021 10:00:00;23.12.2021;10:00:00;82,244
23.12.2021 10:15:00;23.12.2021;10:15:00;89,768
23.12.2021 10:30:00;23.12.2021;10:30:00;82,901
23.12.2021 10:45:00;23.12.2021;10:45:00;80,022
23.12.2021 11:00:00;23.12.2021;11:00:00;80,142
23.12.2021 11:15:00;23.12.2021;11:15:00;79,631
23.12.2021 11:30:00;23.12.2021;11:30:00;83,462
23.12.2021 11:45:00;23.12.2021;11:45:00;83,688
23.12.2021 12:00:00;23.12.2021;12:00:00;79,906
23.12.2021 12:15:00;23.12.2021;12:15:00;83,817
23.12.2021 12:30:00;23.12.2021;12:30:00;77,637
23.12.2021 12:45:00;23.12.2021;12:45:00;77,378
23.12.2021 13:00:00;23.12.2021;13:00:00;74,620
23.12.2021 13:15:00;23.12.2021;13:15:00;84,597
23.12.2021 13:30:00;23.12.2021;13:30:00;80,374
23.12.2021 13:45:00;23.12.2021;13:45:00;76,225
23.12.2021 14:00:00;23.12.2021;14:00:00;67,641
23.12.2021 14:15:00;23.12.2021;14:15:00;67,599
23.12.2021 14:30:00;23.12.2021;14:30:00;75,728
23.12.2021 14:45:00;23.12.2021;14:45:00;80,138
23.12.2021 15:00:00;23.12.2021;15:00:00;84,829
23.12.2021 15:15:00;23.12.2021;15:15:00;72,187
23.12.2021 15:30:00;23.12.2021;15:30:00;79,587
23.12.2021 15:45:00;23.12.2021;15:45:00;82,516
23.12.2021 16:00:00;23.12.2021;16:00:00;83,609
23.12.2021 16:15:00;23.12.2021;16:15:00;69,601
23.12.2021 16:30:00;23.12.2021;16:30:00;78,065
23.12.2021 16:45:00;23.12.2021;16:45:00;84,539
23.12.2021 17:00:00;23.12.2021;17:00:00;100,398
23.12.2021 17:15:00;23.12.2021;17:15:00;76,638
23.12.2021 17:30:00;23.12.2021;17:30:00;91,713
23.12.2021 17:45:00;23.12.2021;17:45:00;99,943
23.12.2021 18:00:00;23.12.2021;18:00:00;108,984
23.12.2021 18:15:00;23.12.2021;18:15:00;100,336
23.12.2021 18:30:00;23.12.2021;18:30:00;91,474
23.12.2021 18:45:00;23.12.2021;18:45:00;93,860
23.12.2021 19:00:00;23.12.2021;19:00:00;89,361
23.12.2021 19:15:00;23.12.2021;19:15:00;114,546
23.12.2021 19:30:00;23.12.2021;19:30:00;89,566
23.12.2021 19:45:00;23.12.2021;19:45:00;78,480
23.12.2021 20:00:00;23.12.2021;20:00:00;65,687
23.12.2021 20:15:00;23.12.2021;20:15:00;109,310
23.12.2021 20:30:00;23.12.2021;20:30:00;83,343
23.12.2021 20:45:00;23.12.2021;20:45:00;66,369
23.12.2021 21:00:00;23.12.2021;21:00:00;50,545
23.12.2021 21:15:00;23.12.2021;21:15:00;88,028
23.12.2021 21:30:00;23.12.2021;21:30:00;75,408
23.12.2021 21:45:00;23.12.2021;21:45:00;61,134
23.12.2021 22:00:00;23.12.2021;22:00:00;46,384
23.12.2021 22:15:00;23.12.2021;22:15:00;86,813
23.12.2021 22:30:00;23.12.2021;22:30:00;72,955
23.12.2021 22:45:00;23.12.2021;22:45:00;60,338
23.12.2021 23:00:00;23.12.2021;23:00:00;43,583
23.12.2021 23:15:00;23.12.2021;23:15:00;81,530
23.12.2021 23:30:00;23.12.2021;23:30:00;66,834
23.12.2021 23:45:00;23.12.2021;23:45:00;51,359
24.12.2021 00:00:00;24.12.2021;00:00:00;30,742
24.12.2021 00:15:00;24.12.2021;00:15:00;67,843
24.12.2021 00:30:00;24.12.2021;00:30:00;44,844
24.12.2021 00:45:00;24.12.2021;00:45:00;18,461
24.12.2021 01:00:00;24.12.2021;01:00:00;24,384
24.12.2021 01:15:00;24.12.2021;01:15:00;51,998
24.12.2021 01:30:00;24.12.2021;01:30:00;29,922
24.12.2021 01:45:00;24.12.2021;01:45:00;23,461
24.12.2021 02:00:00;24.12.2021;02:00:00;22,230
24.12.2021 02:15:00;24.12.2021;02:15:00;36,614
24.12.2021 02:30:00;24.12.2021;02:30:00;22,999
24.12.2021 02:45:00;24.12.2021;02:45:00;23,691
24.12.2021 03:00:00;24.12.2021;03:00:00;23,845
24.12.2021 03:15:00;24.12.2021;03:15:00;18,999
24.12.2021 03:30:00;24.12.2021;03:30:00;20,307
24.12.2021 03:45:00;24.12.2021;03:45:00;22,384
24.12.2021 04:00:00;24.12.2021;04:00:00;22,999
24.12.2021 04:15:00;24.12.2021;04:15:00;19,922
24.12.2021 04:30:00;24.12.2021;04:30:00;22,614
24.12.2021 04:45:00;24.12.2021;04:45:00;23,691
