DT-Index;Datum;Zeit;Quotation [Euro/MWh]
05.12.2021 17:30:00;05.12.2021;17:30:00;38,874
05.12.2021 17:45:00;05.12.2021;17:45:00;48,068
05.12.2021 18:00:00;05.12.2021;18:00:00;53,574
05.12.2021 18:15:00;05.12.2021;18:15:00;43,164
05.12.2021 18:30:00;05.12.2021;18:30:00;47,260
05.12.2021 18:45:00;05.12.2021;18:45:00;48,231
05.12.2021 19:00:00;05.12.2021;19:00:00;48,250
05.12.2021 19:15:00;05.12.2021;19:15:00;52,694
05.12.2021 19:30:00;05.12.2021;19:30:00;49,876
05.12.2021 19:45:00;05.12.2021;19:45:00;46,584
05.12.2021 20:00:00;05.12.2021;20:00:00;40,493
05.12.2021 20:15:00;05.12.2021;20:15:00;56,088
05.12.2021 20:30:00;05.12.2021;20:30:00;47,078
05.12.2021 20:45:00;05.12.2021;20:45:00;37,383
05.12.2021 21:00:00;05.12.2021;21:00:00;28,633
05.12.2021 21:15:00;05.12.2021;21:15:00;46,537
05.12.2021 21:30:00;05.12.2021;21:30:00;39,531
05.12.2021 21:45:00;05.12.2021;21:45:00;33,113
05.12.2021 22:00:00;05.12.2021;22:00:00;30,067
05.12.2021 22:15:00;05.12.2021;22:15:00;48,647
05.12.2021 22:30:00;05.12.2021;22:30:00;42,402
05.12.2021 22:45:00;05.12.2021;22:45:00;34,205
05.12.2021 23:00:00;05.12.2021;23:00:00;23,823
05.12.2021 23:15:00;05.12.2021;23:15:00;46,571
05.12.2021 23:30:00;05.12.2021;23:30:00;37,376
05.12.2021 23:45:00;05.12.2021;23:45:00;29,173
06.12.2021 00:00:00;06.12.2021;00:00:00;19,298
06.12.2021 00:15:00;06.12.2021;00:15:00;41,541
06.12.2021 00:30:00;06.12.2021;00:30:00;34,972
06.12.2021 00:45:00;06.12.2021;00:45:00;26,151
06.12.2021 01:00:00;06.12.2021;01:00:00;21,868
06.12.2021 01:15:00;06.12.2021;01:15:00;35,566
06.12.2021 01:30:00;06.12.2021;01:30:00;29,911
06.12.2021 01:45:00;06.12.2021;01:45:00;27,111
06.12.2021 02:00:00;06.12.2021;02:00:00;23,448
06.12.2021 02:15:00;06.12.2021;02:15:00;28,101
06.12.2021 02:30:00;06.12.2021;02:30:00;25,643
06.12.2021 02:45:00;06.12.2021;02:45:00;27,209
06.12.2021 03:00:00;06.12.2021;03:00:00;29,863
06.12.2021 03:15:00;06.12.2021;03:15:00;23,302
06.12.2021 03:30:00;06.12.2021;03:30:00;25,006
06.12.2021 03:45:00;06.12.2021;03:45:00;26,618
06.12.2021 04:00:00;06.12.2021;04:00:00;31,919
06.12.2021 04:15:00;06.12.2021;04:15:00;18,535
06.12.2021 04:30:00;06.12.2021;04:30:00;24,077
06.12.2021 04:45:00;06.12.2021;04:45:00;30,338
06.12.2021 05:00:00;06.12.2021;05:00:00;36,767
06.12.2021 05:15:00;06.12.2021;05:15:00;17,970
06.12.2021 05:30:00;06.12.2021;05:30:00;23,164
06.12.2021 05:45:00;06.12.2021;05:45:00;37,674
06.12.2021 06:00:00;06.12.2021;06:00:00;51,565
06.12.2021 06:15:00;06.12.2021;06:15:00;18,302
06.12.2021 06:30:00;06.12.2021;06:30:00;41,682
06.12.2021 06:45:00;06.12.2021;06:45:00;59,340
06.12.2021 07:00:00;06.12.2021;07:00:00;68,994
06.12.2021 07:15:00;06.12.2021;07:15:00;47,802
06.12.2021 07:30:00;06.12.2021;07:30:00;59,537
06.12.2021 07:45:00;06.12.2021;07:45:00;64,424
06.12.2021 08:00:00;06.12.2021;08:00:00;67,416
06.12.2021 08:15:00;06.12.2021;08:15:00;71,365
06.12.2021 08:30:00;06.12.2021;08:30:00;70,530
06.12.2021 08:45:00;06.12.2021;08:45:00;66,849
06.12.2021 09:00:00;06.12.2021;09:00:00;60,326
06.12.2021 09:15:00;06.12.2021;09:15:00;71,144
06.12.2021 09:30:00;06.12.2021;09:30:00;66,280
06.12.2021 09:45:00;06.12.2021;09:45:00;62,642
06.12.2021 10:00:00;06.12.2021;10:00:00;56,660
06.12.2021 10:15:00;06.12.2021;10:15:00;67,739
06.12.2021 10:30:00;06.12.2021;10:30:00;61,461
06.12.2021 10:45:00;06.12.2021;10:45:00;57,813
06.12.2021 11:00:00;06.12.2021;11:00:00;54,722
06.12.2021 11:15:00;06.12.2021;11:15:00;60,298
06.12.2021 11:30:00;06.12.2021;11:30:00;59,552
06.12.2021 11:45:00;06.12.2021;11:45:00;58,077
06.12.2021 12:00:00;06.12.2021;12:00:00;53,437
06.12.2021 12:15:00;06.12.2021;12:15:00;59,290
06.12.2021 12:30:00;06.12.2021;12:30:00;53,052
06.12.2021 12:45:00;06.12.2021;12:45:00;53,129
06.12.2021 13:00:00;06.12.2021;13:00:00;53,694
06.12.2021 13:15:00;06.12.2021;13:15:00;58,432
06.12.2021 13:30:00;06.12.2021;13:30:00;57,401
06.12.2021 13:45:00;06.12.2021;13:45:00;54,175
06.12.2021 14:00:00;06.12.2021;14:00:00;49,747
06.12.2021 14:15:00;06.12.2021;14:15:00;48,814
06.12.2021 14:30:00;06.12.2021;14:30:00;53,433
06.12.2021 14:45:00;06.12.2021;14:45:00;56,931
06.12.2021 15:00:00;06.12.2021;15:00:00;60,082
06.12.2021 15:15:00;06.12.2021;15:15:00;50,761
06.12.2021 15:30:00;06.12.2021;15:30:00;54,900
06.12.2021 15:45:00;06.12.2021;15:45:00;58,227
06.12.2021 16:00:00;06.12.2021;16:00:00;61,906
06.12.2021 16:15:00;06.12.2021;16:15:00;50,017
06.12.2021 16:30:00;06.12.2021;16:30:00;55,373
06.12.2021 16:45:00;06.12.2021;16:45:00;62,618
06.12.2021 17:00:00;06.12.2021;17:00:00;72,235
06.12.2021 17:15:00;06.12.2021;17:15:00;52,954
06.12.2021 17:30:00;06.12.2021;17:30:00;63,498
06.12.2021 17:45:00;06.12.2021;17:45:00;71,826
06.12.2021 18:00:00;06.12.2021;18:00:00;77,807
06.12.2021 18:15:00;06.12.2021;18:15:00;64,577
06.12.2021 18:30:00;06.12.2021;18:30:00;64,130
06.12.2021 18:45:00;06.12.2021;18:45:00;68,882
06.12.2021 19:00:00;06.12.2021;19:00:00;73,410
06.12.2021 19:15:00;06.12.2021;19:15:00;80,271
06.12.2021 19:30:00;06.12.2021;19:30:00;72,421
06.12.2021 19:45:00;06.12.2021;19:45:00;67,970
06.12.2021 20:00:00;06.12.2021;20:00:00;59,963
06.12.2021 20:15:00;06.12.2021;20:15:00;76,983
06.12.2021 20:30:00;06.12.2021;20:30:00;59,084
06.12.2021 20:45:00;06.12.2021;20:45:00;47,778
06.12.2021 21:00:00;06.12.2021;21:00:00;35,796
06.12.2021 21:15:00;06.12.2021;21:15:00;62,779
06.12.2021 21:30:00;06.12.2021;21:30:00;54,855
06.12.2021 21:45:00;06.12.2021;21:45:00;43,514
06.12.2021 22:00:00;06.12.2021;22:00:00;29,475
06.12.2021 22:15:00;06.12.2021;22:15:00;60,068
06.12.2021 22:30:00;06.12.2021;22:30:00;50,915
06.12.2021 22:45:00;06.12.2021;22:45:00;38,262
06.12.2021 23:00:00;06.12.2021;23:00:00;24,838
06.12.2021 23:15:00;06.12.2021;23:15:00;52,220
06.12.2021 23:30:00;06.12.2021;23:30:00;43,721
06.12.2021 23:45:00;06.12.2021;23:45:00;31,756
07.12.2021 00:00:00;07.12.2021;00:00:00;19,091
07.12.2021 00:15:00;07.12.2021;00:15:00;47,583
07.12.2021 00:30:00;07.12.2021;00:30:00;40,430
07.12.2021 00:45:00;07.12.2021;00:45:00;33,339
07.12.2021 01:00:00;07.12.2021;01:00:00;26,417
07.12.2021 01:15:00;07.12.2021;01:15:00;40,930
07.12.2021 01:30:00;07.12.2021;01:30:00;36,645
07.12.2021 01:45:00;07.12.2021;01:45:00;33,253
07.12.2021 02:00:00;07.12.2021;02:00:00;28,761
07.12.2021 02:15:00;07.12.2021;02:15:00;35,479
07.12.2021 02:30:00;07.12.2021;02:30:00;31,470
07.12.2021 02:45:00;07.12.2021;02:45:00;32,855
07.12.2021 03:00:00;07.12.2021;03:00:00;33,430
07.12.2021 03:15:00;07.12.2021;03:15:00;31,303
07.12.2021 03:30:00;07.12.2021;03:30:00;31,486
07.12.2021 03:45:00;07.12.2021;03:45:00;31,543
07.12.2021 04:00:00;07.12.2021;04:00:00;33,284
07.12.2021 04:15:00;07.12.2021;04:15:00;25,787
07.12.2021 04:30:00;07.12.2021;04:30:00;30,421
07.12.2021 04:45:00;07.12.2021;04:45:00;35,670
07.12.2021 05:00:00;07.12.2021;05:00:00;39,648
07.12.2021 05:15:00;07.12.2021;05:15:00;25,837
07.12.2021 05:30:00;07.12.2021;05:30:00;30,121
07.12.2021 05:45:00;07.12.2021;05:45:00;40,383
07.12.2021 06:00:00;07.12.2021;06:00:00;50,567
07.12.2021 06:15:00;07.12.2021;06:15:00;23,334
07.12.2021 06:30:00;07.12.2021;06:30:00;42,668
07.12.2021 06:45:00;07.12.2021;06:45:00;59,027
07.12.2021 07:00:00;07.12.2021;07:00:00;69,742
07.12.2021 07:15:00;07.12.2021;07:15:00;47,293
07.12.2021 07:30:00;07.12.2021;07:30:00;58,243
07.12.2021 07:45:00;07.12.2021;07:45:00;62,378
07.12.2021 08:00:00;07.12.2021;08:00:00;65,002
07.12.2021 08:15:00;07.12.2021;08:15:00;74,657
07.12.2021 08:30:00;07.12.2021;08:30:00;72,518
07.12.2021 08:45:00;07.12.2021;08:45:00;68,452
07.12.2021 09:00:00;07.12.2021;09:00:00;59,952
07.12.2021 09:15:00;07.12.2021;09:15:00;73,215
07.12.2021 09:30:00;07.12.2021;09:30:00;65,857
07.12.2021 09:45:00;07.12.2021;09:45:00;61,497
07.12.2021 10:00:00;07.12.2021;10:00:00;55,490
07.12.2021 10:15:00;07.12.2021;10:15:00;67,608
07.12.2021 10:30:00;07.12.2021;10:30:00;61,520
07.12.2021 10:45:00;07.12.2021;10:45:00;58,314
07.12.2021 11:00:00;07.12.2021;11:00:00;54,292
07.12.2021 11:15:00;07.12.2021;11:15:00;61,642
07.12.2021 11:30:00;07.12.2021;11:30:00;60,842
07.12.2021 11:45:00;07.12.2021;11:45:00;58,450
07.12.2021 12:00:00;07.12.2021;12:00:00;53,729
07.12.2021 12:15:00;07.12.2021;12:15:00;58,886
07.12.2021 12:30:00;07.12.2021;12:30:00;53,948
07.12.2021 12:45:00;07.12.2021;12:45:00;53,850
07.12.2021 13:00:00;07.12.2021;13:00:00;54,547
07.12.2021 13:15:00;07.12.2021;13:15:00;57,332
07.12.2021 13:30:00;07.12.2021;13:30:00;56,735
07.12.2021 13:45:00;07.12.2021;13:45:00;55,484
07.12.2021 14:00:00;07.12.2021;14:00:00;52,887
07.12.2021 14:15:00;07.12.2021;14:15:00;48,446
07.12.2021 14:30:00;07.12.2021;14:30:00;54,813
07.12.2021 14:45:00;07.12.2021;14:45:00;59,151
07.12.2021 15:00:00;07.12.2021;15:00:00;63,836
07.12.2021 15:15:00;07.12.2021;15:15:00;51,658
07.12.2021 15:30:00;07.12.2021;15:30:00;56,897
07.12.2021 15:45:00;07.12.2021;15:45:00;60,406
07.12.2021 16:00:00;07.12.2021;16:00:00;65,261
07.12.2021 16:15:00;07.12.2021;16:15:00;50,785
07.12.2021 16:30:00;07.12.2021;16:30:00;57,526
07.12.2021 16:45:00;07.12.2021;16:45:00;63,466
07.12.2021 17:00:00;07.12.2021;17:00:00;70,816
07.12.2021 17:15:00;07.12.2021;17:15:00;55,994
07.12.2021 17:30:00;07.12.2021;17:30:00;66,025
07.12.2021 17:45:00;07.12.2021;17:45:00;72,340
07.12.2021 18:00:00;07.12.2021;18:00:00;77,144
07.12.2021 18:15:00;07.12.2021;18:15:00;66,702
07.12.2021 18:30:00;07.12.2021;18:30:00;66,527
07.12.2021 18:45:00;07.12.2021;18:45:00;69,230
07.12.2021 19:00:00;07.12.2021;19:00:00;72,664
07.12.2021 19:15:00;07.12.2021;19:15:00;80,376
07.12.2021 19:30:00;07.12.2021;19:30:00;72,208
07.12.2021 19:45:00;07.12.2021;19:45:00;67,694
07.12.2021 20:00:00;07.12.2021;20:00:00;59,538
07.12.2021 20:15:00;07.12.2021;20:15:00;73,676
07.12.2021 20:30:00;07.12.2021;20:30:00;58,184
07.12.2021 20:45:00;07.12.2021;20:45:00;48,697
07.12.2021 21:00:00;07.12.2021;21:00:00;38,196
07.12.2021 21:15:00;07.12.2021;21:15:00;61,098
07.12.2021 21:30:00;07.12.2021;21:30:00;54,165
07.12.2021 21:45:00;07.12.2021;21:45:00;43,595
07.12.2021 22:00:00;07.12.2021;22:00:00;31,265
07.12.2021 22:15:00;07.12.2021;22:15:00;59,234
07.12.2021 22:30:00;07.12.2021;22:30:00;48,176
07.12.2021 22:45:00;07.12.2021;22:45:00;38,968
07.12.2021 23:00:00;07.12.2021;23:00:00;27,874
07.12.2021 23:15:00;07.12.2021;23:15:00;51,910
07.12.2021 23:30:00;07.12.2021;23:30:00;42,548
07.12.2021 23:45:00;07.12.2021;23:45:00;32,609
08.12.2021 00:00:00;08.12.2021;00:00:00;20,895
08.12.2021 00:15:00;08.12.2021;00:15:00;46,365
08.12.2021 00:30:00;08.12.2021;00:30:00;40,984
08.12.2021 00:45:00;08.12.2021;00:45:00;34,038
08.12.2021 01:00:00;08.12.2021;01:00:00;26,889
08.12.2021 01:15:00;08.12.2021;01:15:00;41,609
08.12.2021 01:30:00;08.12.2021;01:30:00;36,489
08.12.2021 01:45:00;08.12.2021;01:45:00;32,579
08.12.2021 02:00:00;08.12.2021;02:00:00;29,391
08.12.2021 02:15:00;08.12.2021;02:15:00;33,416
08.12.2021 02:30:00;08.12.2021;02:30:00;30,560
08.12.2021 02:45:00;08.12.2021;02:45:00;33,222
08.12.2021 03:00:00;08.12.2021;03:00:00;34,874
08.12.2021 03:15:00;08.12.2021;03:15:00;29,440
08.12.2021 03:30:00;08.12.2021;03:30:00;31,319
08.12.2021 03:45:00;08.12.2021;03:45:00;32,941
08.12.2021 04:00:00;08.12.2021;04:00:00;35,930
08.12.2021 04:15:00;08.12.2021;04:15:00;26,735
08.12.2021 04:30:00;08.12.2021;04:30:00;32,697
08.12.2021 04:45:00;08.12.2021;04:45:00;37,484
08.12.2021 05:00:00;08.12.2021;05:00:00;40,839
08.12.2021 05:15:00;08.12.2021;05:15:00;26,820
08.12.2021 05:30:00;08.12.2021;05:30:00;31,610
08.12.2021 05:45:00;08.12.2021;05:45:00;42,052
08.12.2021 06:00:00;08.12.2021;06:00:00;49,811
08.12.2021 06:15:00;08.12.2021;06:15:00;25,911
08.12.2021 06:30:00;08.12.2021;06:30:00;43,890
08.12.2021 06:45:00;08.12.2021;06:45:00;57,125
08.12.2021 07:00:00;08.12.2021;07:00:00;68,141
08.12.2021 07:15:00;08.12.2021;07:15:00;46,829
08.12.2021 07:30:00;08.12.2021;07:30:00;57,648
08.12.2021 07:45:00;08.12.2021;07:45:00;62,519
08.12.2021 08:00:00;08.12.2021;08:00:00;63,631
08.12.2021 08:15:00;08.12.2021;08:15:00;70,677
08.12.2021 08:30:00;08.12.2021;08:30:00;70,386
08.12.2021 08:45:00;08.12.2021;08:45:00;66,762
08.12.2021 09:00:00;08.12.2021;09:00:00;60,095
08.12.2021 09:15:00;08.12.2021;09:15:00;71,155
08.12.2021 09:30:00;08.12.2021;09:30:00;65,283
08.12.2021 09:45:00;08.12.2021;09:45:00;61,829
08.12.2021 10:00:00;08.12.2021;10:00:00;56,628
08.12.2021 10:15:00;08.12.2021;10:15:00;66,847
08.12.2021 10:30:00;08.12.2021;10:30:00;61,616
08.12.2021 10:45:00;08.12.2021;10:45:00;58,220
08.12.2021 11:00:00;08.12.2021;11:00:00;55,396
08.12.2021 11:15:00;08.12.2021;11:15:00;61,354
08.12.2021 11:30:00;08.12.2021;11:30:00;60,839
08.12.2021 11:45:00;08.12.2021;11:45:00;59,433
08.12.2021 12:00:00;08.12.2021;12:00:00;54,481
08.12.2021 12:15:00;08.12.2021;12:15:00;59,128
08.12.2021 12:30:00;08.12.2021;12:30:00;53,555
08.12.2021 12:45:00;08.12.2021;12:45:00;54,240
08.12.2021 13:00:00;08.12.2021;13:00:00;55,407
08.12.2021 13:15:00;08.12.2021;13:15:00;59,051
08.12.2021 13:30:00;08.12.2021;13:30:00;58,278
08.12.2021 13:45:00;08.12.2021;13:45:00;55,006
08.12.2021 14:00:00;08.12.2021;14:00:00;52,412
08.12.2021 14:15:00;08.12.2021;14:15:00;51,542
08.12.2021 14:30:00;08.12.2021;14:30:00;55,609
08.12.2021 14:45:00;08.12.2021;14:45:00;59,135
08.12.2021 15:00:00;08.12.2021;15:00:00;64,380
08.12.2021 15:15:00;08.12.2021;15:15:00;53,238
08.12.2021 15:30:00;08.12.2021;15:30:00;57,680
08.12.2021 15:45:00;08.12.2021;15:45:00;60,665
08.12.2021 16:00:00;08.12.2021;16:00:00;65,362
08.12.2021 16:15:00;08.12.2021;16:15:00;52,001
08.12.2021 16:30:00;08.12.2021;16:30:00;58,594
08.12.2021 16:45:00;08.12.2021;16:45:00;65,329
08.12.2021 17:00:00;08.12.2021;17:00:00;72,347
08.12.2021 17:15:00;08.12.2021;17:15:00;58,738
08.12.2021 17:30:00;08.12.2021;17:30:00;67,912
08.12.2021 17:45:00;08.12.2021;17:45:00;73,189
08.12.2021 18:00:00;08.12.2021;18:00:00;76,878
08.12.2021 18:15:00;08.12.2021;18:15:00;68,034
08.12.2021 18:30:00;08.12.2021;18:30:00;68,100
08.12.2021 18:45:00;08.12.2021;18:45:00;70,198
08.12.2021 19:00:00;08.12.2021;19:00:00;71,482
08.12.2021 19:15:00;08.12.2021;19:15:00;78,749
08.12.2021 19:30:00;08.12.2021;19:30:00;70,019
08.12.2021 19:45:00;08.12.2021;19:45:00;64,997
08.12.2021 20:00:00;08.12.2021;20:00:00;57,622
08.12.2021 20:15:00;08.12.2021;20:15:00;70,621
08.12.2021 20:30:00;08.12.2021;20:30:00;56,928
08.12.2021 20:45:00;08.12.2021;20:45:00;47,488
08.12.2021 21:00:00;08.12.2021;21:00:00;36,269
08.12.2021 21:15:00;08.12.2021;21:15:00;58,564
08.12.2021 21:30:00;08.12.2021;21:30:00;51,615
08.12.2021 21:45:00;08.12.2021;21:45:00;42,816
08.12.2021 22:00:00;08.12.2021;22:00:00;31,339
08.12.2021 22:15:00;08.12.2021;22:15:00;57,317
08.12.2021 22:30:00;08.12.2021;22:30:00;48,590
08.12.2021 22:45:00;08.12.2021;22:45:00;38,150
08.12.2021 23:00:00;08.12.2021;23:00:00;26,485
08.12.2021 23:15:00;08.12.2021;23:15:00;51,618
08.12.2021 23:30:00;08.12.2021;23:30:00;43,910
08.12.2021 23:45:00;08.12.2021;23:45:00;33,484
09.12.2021 00:00:00;09.12.2021;00:00:00;21,259
09.12.2021 00:15:00;09.12.2021;00:15:00;45,805
09.12.2021 00:30:00;09.12.2021;00:30:00;39,957
09.12.2021 00:45:00;09.12.2021;00:45:00;33,525
09.12.2021 01:00:00;09.12.2021;01:00:00;27,710
09.12.2021 01:15:00;09.12.2021;01:15:00;41,225
09.12.2021 01:30:00;09.12.2021;01:30:00;37,139
09.12.2021 01:45:00;09.12.2021;01:45:00;32,897
09.12.2021 02:00:00;09.12.2021;02:00:00;28,893
09.12.2021 02:15:00;09.12.2021;02:15:00;34,206
09.12.2021 02:30:00;09.12.2021;02:30:00;31,863
09.12.2021 02:45:00;09.12.2021;02:45:00;33,167
09.12.2021 03:00:00;09.12.2021;03:00:00;34,530
09.12.2021 03:15:00;09.12.2021;03:15:00;30,398
09.12.2021 03:30:00;09.12.2021;03:30:00;31,823
09.12.2021 03:45:00;09.12.2021;03:45:00;32,774
09.12.2021 04:00:00;09.12.2021;04:00:00;35,033
09.12.2021 04:15:00;09.12.2021;04:15:00;25,446
09.12.2021 04:30:00;09.12.2021;04:30:00;30,764
09.12.2021 04:45:00;09.12.2021;04:45:00;36,617
09.12.2021 05:00:00;09.12.2021;05:00:00;40,326
09.12.2021 05:15:00;09.12.2021;05:15:00;25,385
09.12.2021 05:30:00;09.12.2021;05:30:00;31,090
09.12.2021 05:45:00;09.12.2021;05:45:00;39,838
09.12.2021 06:00:00;09.12.2021;06:00:00;47,982
09.12.2021 06:15:00;09.12.2021;06:15:00;24,909
09.12.2021 06:30:00;09.12.2021;06:30:00;41,547
09.12.2021 06:45:00;09.12.2021;06:45:00;56,075
09.12.2021 07:00:00;09.12.2021;07:00:00;65,381
09.12.2021 07:15:00;09.12.2021;07:15:00;47,382
09.12.2021 07:30:00;09.12.2021;07:30:00;56,929
09.12.2021 07:45:00;09.12.2021;07:45:00;61,928
09.12.2021 08:00:00;09.12.2021;08:00:00;64,309
09.12.2021 08:15:00;09.12.2021;08:15:00;69,508
09.12.2021 08:30:00;09.12.2021;08:30:00;67,473
09.12.2021 08:45:00;09.12.2021;08:45:00;63,933
09.12.2021 09:00:00;09.12.2021;09:00:00;57,250
09.12.2021 09:15:00;09.12.2021;09:15:00;67,936
09.12.2021 09:30:00;09.12.2021;09:30:00;62,597
09.12.2021 09:45:00;09.12.2021;09:45:00;58,899
09.12.2021 10:00:00;09.12.2021;10:00:00;53,711
09.12.2021 10:15:00;09.12.2021;10:15:00;63,991
09.12.2021 10:30:00;09.12.2021;10:30:00;58,707
09.12.2021 10:45:00;09.12.2021;10:45:00;55,344
09.12.2021 11:00:00;09.12.2021;11:00:00;51,707
09.12.2021 11:15:00;09.12.2021;11:15:00;58,001
09.12.2021 11:30:00;09.12.2021;11:30:00;57,012
09.12.2021 11:45:00;09.12.2021;11:45:00;55,710
09.12.2021 12:00:00;09.12.2021;12:00:00;51,903
09.12.2021 12:15:00;09.12.2021;12:15:00;56,368
09.12.2021 12:30:00;09.12.2021;12:30:00;51,736
09.12.2021 12:45:00;09.12.2021;12:45:00;51,980
09.12.2021 13:00:00;09.12.2021;13:00:00;52,402
09.12.2021 13:15:00;09.12.2021;13:15:00;56,423
09.12.2021 13:30:00;09.12.2021;13:30:00;54,973
09.12.2021 13:45:00;09.12.2021;13:45:00;52,073
09.12.2021 14:00:00;09.12.2021;14:00:00;48,457
09.12.2021 14:15:00;09.12.2021;14:15:00;47,248
09.12.2021 14:30:00;09.12.2021;14:30:00;52,144
09.12.2021 14:45:00;09.12.2021;14:45:00;55,287
09.12.2021 15:00:00;09.12.2021;15:00:00;59,376
09.12.2021 15:15:00;09.12.2021;15:15:00;49,828
09.12.2021 15:30:00;09.12.2021;15:30:00;53,566
09.12.2021 15:45:00;09.12.2021;15:45:00;57,151
09.12.2021 16:00:00;09.12.2021;16:00:00;60,864
09.12.2021 16:15:00;09.12.2021;16:15:00;49,068
09.12.2021 16:30:00;09.12.2021;16:30:00;54,812
09.12.2021 16:45:00;09.12.2021;16:45:00;60,743
09.12.2021 17:00:00;09.12.2021;17:00:00;67,948
09.12.2021 17:15:00;09.12.2021;17:15:00;54,325
09.12.2021 17:30:00;09.12.2021;17:30:00;63,530
09.12.2021 17:45:00;09.12.2021;17:45:00;69,526
09.12.2021 18:00:00;09.12.2021;18:00:00;71,969
09.12.2021 18:15:00;09.12.2021;18:15:00;63,980
09.12.2021 18:30:00;09.12.2021;18:30:00;63,027
09.12.2021 18:45:00;09.12.2021;18:45:00;66,078
09.12.2021 19:00:00;09.12.2021;19:00:00;67,729
09.12.2021 19:15:00;09.12.2021;19:15:00;72,115
09.12.2021 19:30:00;09.12.2021;19:30:00;65,572
09.12.2021 19:45:00;09.12.2021;19:45:00;60,611
09.12.2021 20:00:00;09.12.2021;20:00:00;54,376
09.12.2021 20:15:00;09.12.2021;20:15:00;68,332
09.12.2021 20:30:00;09.12.2021;20:30:00;54,129
09.12.2021 20:45:00;09.12.2021;20:45:00;43,446
09.12.2021 21:00:00;09.12.2021;21:00:00;34,273
09.12.2021 21:15:00;09.12.2021;21:15:00;57,662
09.12.2021 21:30:00;09.12.2021;21:30:00;49,927
09.12.2021 21:45:00;09.12.2021;21:45:00;40,237
09.12.2021 22:00:00;09.12.2021;22:00:00;29,453
09.12.2021 22:15:00;09.12.2021;22:15:00;57,893
09.12.2021 22:30:00;09.12.2021;22:30:00;48,407
09.12.2021 22:45:00;09.12.2021;22:45:00;37,255
09.12.2021 23:00:00;09.12.2021;23:00:00;26,947
09.12.2021 23:15:00;09.12.2021;23:15:00;51,036
09.12.2021 23:30:00;09.12.2021;23:30:00;43,070
09.12.2021 23:45:00;09.12.2021;23:45:00;33,216
10.12.2021 00:00:00;10.12.2021;00:00:00;21,952
10.12.2021 00:15:00;10.12.2021;00:15:00;44,087
10.12.2021 00:30:00;10.12.2021;00:30:00;39,719
10.12.2021 00:45:00;10.12.2021;00:45:00;33,404
10.12.2021 01:00:00;10.12.2021;01:00:00;26,954
10.12.2021 01:15:00;10.12.2021;01:15:00;42,228
10.12.2021 01:30:00;10.12.2021;01:30:00;38,127
10.12.2021 01:45:00;10.12.2021;01:45:00;33,735
10.12.2021 02:00:00;10.12.2021;02:00:00;29,429
10.12.2021 02:15:00;10.12.2021;02:15:00;34,564
10.12.2021 02:30:00;10.12.2021;02:30:00;31,680
10.12.2021 02:45:00;10.12.2021;02:45:00;34,032
10.12.2021 03:00:00;10.12.2021;03:00:00;35,151
10.12.2021 03:15:00;10.12.2021;03:15:00;29,583
10.12.2021 03:30:00;10.12.2021;03:30:00;31,088
10.12.2021 03:45:00;10.12.2021;03:45:00;33,128
10.12.2021 04:00:00;10.12.2021;04:00:00;36,395
10.12.2021 04:15:00;10.12.2021;04:15:00;23,959
10.12.2021 04:30:00;10.12.2021;04:30:00;30,575
10.12.2021 04:45:00;10.12.2021;04:45:00;37,317
10.12.2021 05:00:00;10.12.2021;05:00:00;41,618
10.12.2021 05:15:00;10.12.2021;05:15:00;25,355
10.12.2021 05:30:00;10.12.2021;05:30:00;30,900
10.12.2021 05:45:00;10.12.2021;05:45:00;40,367
10.12.2021 06:00:00;10.12.2021;06:00:00;47,480
10.12.2021 06:15:00;10.12.2021;06:15:00;25,908
10.12.2021 06:30:00;10.12.2021;06:30:00;42,859
10.12.2021 06:45:00;10.12.2021;06:45:00;55,128
10.12.2021 07:00:00;10.12.2021;07:00:00;65,821
10.12.2021 07:15:00;10.12.2021;07:15:00;45,013
10.12.2021 07:30:00;10.12.2021;07:30:00;56,039
10.12.2021 07:45:00;10.12.2021;07:45:00;62,050
10.12.2021 08:00:00;10.12.2021;08:00:00;64,703
10.12.2021 08:15:00;10.12.2021;08:15:00;71,014
10.12.2021 08:30:00;10.12.2021;08:30:00;70,418
10.12.2021 08:45:00;10.12.2021;08:45:00;66,870
10.12.2021 09:00:00;10.12.2021;09:00:00;61,111
10.12.2021 09:15:00;10.12.2021;09:15:00;70,692
10.12.2021 09:30:00;10.12.2021;09:30:00;64,991
10.12.2021 09:45:00;10.12.2021;09:45:00;61,845
10.12.2021 10:00:00;10.12.2021;10:00:00;55,855
10.12.2021 10:15:00;10.12.2021;10:15:00;67,110
10.12.2021 10:30:00;10.12.2021;10:30:00;60,706
10.12.2021 10:45:00;10.12.2021;10:45:00;57,786
10.12.2021 11:00:00;10.12.2021;11:00:00;53,670
10.12.2021 11:15:00;10.12.2021;11:15:00;61,122
10.12.2021 11:30:00;10.12.2021;11:30:00;59,559
10.12.2021 11:45:00;10.12.2021;11:45:00;56,299
10.12.2021 12:00:00;10.12.2021;12:00:00;50,474
10.12.2021 12:15:00;10.12.2021;12:15:00;59,183
10.12.2021 12:30:00;10.12.2021;12:30:00;54,503
10.12.2021 12:45:00;10.12.2021;12:45:00;52,471
10.12.2021 13:00:00;10.12.2021;13:00:00;50,927
10.12.2021 13:15:00;10.12.2021;13:15:00;57,294
10.12.2021 13:30:00;10.12.2021;13:30:00;55,043
